BOROUGH,NEIGHBORHOOD,SALE PRICE
5,ARDEN HEIGHTS,"360,400"
5,ARDEN HEIGHTS,"350,000"
5,ARDEN HEIGHTS,"370,000"
5,ARDEN HEIGHTS,"320,000"
5,ARDEN HEIGHTS,"435,000"
5,ARDEN HEIGHTS,"395,000"
5,ARDEN HEIGHTS,"365,000"
5,ARDEN HEIGHTS,"390,000"
5,ARDEN HEIGHTS,"369,200"
5,ARDEN HEIGHTS,"336,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"430,000"
5,ARDEN HEIGHTS,"375,000"
5,ARDEN HEIGHTS,"389,000"
5,ARDEN HEIGHTS,"350,000"
5,ARDEN HEIGHTS,"405,000"
5,ARDEN HEIGHTS,"415,000"
5,ARDEN HEIGHTS,"272,950"
5,ARDEN HEIGHTS,"348,500"
5,ARDEN HEIGHTS,"275,000"
5,ARDEN HEIGHTS,"360,000"
5,ARDEN HEIGHTS,"469,649"
5,ARDEN HEIGHTS,"240,000"
5,ARDEN HEIGHTS,"260,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"370,000"
5,ARDEN HEIGHTS,"415,000"
5,ARDEN HEIGHTS,"339,999"
5,ARDEN HEIGHTS,"427,000"
5,ARDEN HEIGHTS,"425,000"
5,ARDEN HEIGHTS,"340,000"
5,ARDEN HEIGHTS,"410,000"
5,ARDEN HEIGHTS,"275,000"
5,ARDEN HEIGHTS,"367,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"410,000"
5,ARDEN HEIGHTS,"380,000"
5,ARDEN HEIGHTS,"357,000"
5,ARDEN HEIGHTS,"425,000"
5,ARDEN HEIGHTS,"380,000"
5,ARDEN HEIGHTS,"349,000"
5,ARDEN HEIGHTS,"348,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"314,000"
5,ARDEN HEIGHTS,"415,000"
5,ARDEN HEIGHTS,"350,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"360,000"
5,ARDEN HEIGHTS,"370,000"
5,ARDEN HEIGHTS,"348,000"
5,ARDEN HEIGHTS,"380,000"
5,ARDEN HEIGHTS,"330,000"
5,ARDEN HEIGHTS,"430,000"
5,ARDEN HEIGHTS,"470,000"
5,ARDEN HEIGHTS,"434,000"
5,ARDEN HEIGHTS,"505,000"
5,ARDEN HEIGHTS,"460,000"
5,ARDEN HEIGHTS,"215,000"
5,ARDEN HEIGHTS,"460,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"750,000"
5,ARDEN HEIGHTS,"477,000"
5,ARDEN HEIGHTS,"664,000"
5,ARDEN HEIGHTS,"1,125,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"370,000"
5,ARDEN HEIGHTS,"410,000"
5,ARDEN HEIGHTS,"489,000"
5,ARDEN HEIGHTS,"395,000"
5,ARDEN HEIGHTS,"350,000"
5,ARDEN HEIGHTS,"420,000"
5,ARDEN HEIGHTS,"505,000"
5,ARDEN HEIGHTS,"311,805"
5,ARDEN HEIGHTS,"436,439"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"450,000"
5,ARDEN HEIGHTS,"470,000"
5,ARDEN HEIGHTS,"469,900"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"483,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"580,000"
5,ARDEN HEIGHTS,"480,000"
5,ARDEN HEIGHTS,"400,000"
5,ARDEN HEIGHTS,"480,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"453,556"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"474,100"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"455,000"
5,ARDEN HEIGHTS,"440,000"
5,ARDEN HEIGHTS,"557,500"
5,ARDEN HEIGHTS,"445,000"
5,ARDEN HEIGHTS,"499,999"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"538,888"
5,ARDEN HEIGHTS,"499,000"
5,ARDEN HEIGHTS,"475,000"
5,ARDEN HEIGHTS,"495,000"
5,ARDEN HEIGHTS,"475,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"510,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"385,000"
5,ARDEN HEIGHTS,"510,000"
5,ARDEN HEIGHTS,"420,000"
5,ARDEN HEIGHTS,"555,000"
5,ARDEN HEIGHTS,"339,900"
5,ARDEN HEIGHTS,"426,500"
5,ARDEN HEIGHTS,"307,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"447,000"
5,ARDEN HEIGHTS,"650,000"
5,ARDEN HEIGHTS,"435,000"
5,ARDEN HEIGHTS,"411,855"
5,ARDEN HEIGHTS,"467,000"
5,ARDEN HEIGHTS,"430,000"
5,ARDEN HEIGHTS,"433,500"
5,ARDEN HEIGHTS,500
5,ARDEN HEIGHTS,"377,500"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"515,000"
5,ARDEN HEIGHTS,"285,000"
5,ARDEN HEIGHTS,"465,000"
5,ARDEN HEIGHTS,"333,300"
5,ARDEN HEIGHTS,"392,000"
5,ARDEN HEIGHTS,"650,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"550,000"
5,ARDEN HEIGHTS,"580,000"
5,ARDEN HEIGHTS,"620,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,10
5,ARDEN HEIGHTS,"570,220"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"725,000"
5,ARDEN HEIGHTS,"409,500"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"450,000"
5,ARDEN HEIGHTS,"445,000"
5,ARDEN HEIGHTS,"515,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"485,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"475,000"
5,ARDEN HEIGHTS,"505,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"420,000"
5,ARDEN HEIGHTS,"363,000"
5,ARDEN HEIGHTS,"377,500"
5,ARDEN HEIGHTS,"410,000"
5,ARDEN HEIGHTS,"435,000"
5,ARDEN HEIGHTS,"465,000"
5,ARDEN HEIGHTS,"490,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,100
5,ARDEN HEIGHTS,"375,079"
5,ARDEN HEIGHTS,"380,500"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"380,000"
5,ARDEN HEIGHTS,"400,000"
5,ARDEN HEIGHTS,"400,000"
5,ARDEN HEIGHTS,"425,000"
5,ARDEN HEIGHTS,"440,000"
5,ARDEN HEIGHTS,"399,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"400,000"
5,ARDEN HEIGHTS,"223,080"
5,ARDEN HEIGHTS,"420,000"
5,ARDEN HEIGHTS,"261,500"
5,ARDEN HEIGHTS,"350,000"
5,ARDEN HEIGHTS,"475,000"
5,ARDEN HEIGHTS,"425,000"
5,ARDEN HEIGHTS,"410,000"
5,ARDEN HEIGHTS,"480,000"
5,ARDEN HEIGHTS,"445,000"
5,ARDEN HEIGHTS,500
