BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
1,ALPHABET CITY,02 TWO FAMILY DWELLINGS,1,377,72,,B9,231 EAST 7TH,,10009,2,0,2,"1,718","5,154",1901,1,B9,0,10/2/2020
1,ALPHABET CITY,03 THREE FAMILY DWELLINGS,1,377,66,,C0,243 EAST 7TH STREET,,10009,3,0,3,"2,381","3,084",1899,1,C0,0,10/31/2020
1,ALPHABET CITY,03 THREE FAMILY DWELLINGS,1,377,66,,C0,243 EAST 7TH STREET,,10009,3,0,3,"2,381","3,084",1899,1,C0,"4,350,000",7/16/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,372,10,,C7,274 EAST 3RD,,10009,9,1,10,"2,021","6,445",1900,2,C7,0,12/27/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,374,1,,C7,301-303 EAST 4TH STREET,,10009,8,2,10,"1,501","6,929",1900,2,C7,"3,672,530",11/24/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,28,,C4,272 EAST 7TH STREET,,10009,24,0,24,"2,764","13,206",1900,2,C4,1,6/26/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 1A",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 1B/2B",,10009,19,0,19,"2,772","13,248",1920,2,C4,"290,000",2/7/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 1C/1D",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 2A",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 2C/D",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 3A",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 3B",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 3C/D",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4A",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4B",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4C",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4D/5D",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 5A/6A",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 5B",,10009,19,0,19,"2,772","13,248",1920,2,C4,"125,375",3/13/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 5C",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 6B/6D",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 6C",,10009,19,0,19,"2,772","13,248",1920,2,C4,"2,500",2/11/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,41,,C4,"745 EAST 6TH STREET, 2D",,10009,28,0,28,"4,542","18,254",1900,2,C4,"585,000",2/6/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,54,,C4,"719 EAST 6TH STREET, 5D",,10009,20,0,20,"2,302","9,750",1900,2,C4,"249,508",6/3/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,384,6,,C4,9 AVENUE B,,10009,8,1,9,"1,587","6,055",1900,2,C4,"1,250,000",6/16/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,384,7,,C7,11 AVENUE B,,10009,8,1,9,"1,586","6,000",1900,2,C7,"1,250,000",6/16/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,393,37,,C7,"167 AVENUE C, 2A",,10009,8,2,10,"1,920","7,485",1920,2,C7,"37,189",9/1/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,393,37,,C7,"167 AVENUE C, 3B",,10009,8,2,10,"1,920","7,485",1920,2,C7,"20,661",9/1/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,395,6,,C7,205 AVENUE B,,10009,11,1,12,"2,232","6,432",1910,2,C7,0,10/21/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,400,42,,C7,231-233 EAST 4TH STREET,,10009,22,2,24,"4,664","15,460",1890,2,C7,"2,500,000",6/16/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,401,13,,C4,506 EAST 6TH STREET,,10009,14,0,14,"2,426","6,825",1920,2,C4,"3,950,000",8/24/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2A,404,52,,C2,307 EAST 10TH STREET,,10009,5,0,5,"2,863","5,500",1900,2,C2,"7,000,000",10/22/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,406,20,,C4,528 EAST 13TH STREET,,10009,20,0,20,"2,581","10,375",1900,2,C4,0,10/21/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,406,27,,C4,"544 EAST 13TH STREET, 6AB",,10009,14,0,14,"2,468","10,888",1900,2,C4,"133,115",2/6/2020
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,407,54,,C7,513 EAST 13TH STREET,,10009,27,2,29,"3,872","16,000",1900,2,C7,"2,800,000",9/9/2020
1,ALPHABET CITY,08 RENTALS - ELEVATOR APARTMENTS,2,392,43,,D3,N/A EAST 9TH STREET,,10009,14,0,14,"2,768","14,572",2019,2,D3,0,5/20/2020
1,ALPHABET CITY,08 RENTALS - ELEVATOR APARTMENTS,2,396,29,,D6,644 EAST 14TH STREET,,10009,50,2,52,"10,098","66,043",2017,2,D6,"31,289,811",4/29/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,373,40,,C6,"327 EAST 3RD STREET, 3E",,10009,,,,,,1920,2,C6,"495,000",3/12/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,373,46,,C6,"317 EAST 3RD STREET, 13",,10009,,,,,,1925,2,C6,"590,000",3/4/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,373,49,,C6,"311 EAST 3RD STREET, 12",,10009,,,,,,1920,2,C6,"500,000",11/24/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,16,,C6,"248 EAST 7TH STREET, 24",,10009,,,,,,1928,2,C6,"510,000",11/25/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,16,,C6,"248 EAST 7TH STREET, 3-4",,10009,,,,,,1928,2,C6,"560,000",5/26/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,18,,C6,"252 EAST 7TH STREET, 2",,10009,,,,,,1928,2,C6,"390,000",1/22/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,18,,C6,"252 EAST 7TH STREET, 21/22",,10009,,,,,,1928,2,C6,"1,150,000",9/22/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,18,,C6,"252 EAST 7TH STREET, 5-6",,10009,,,,,,1928,2,C6,"1,350,000",6/16/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,377,62,,C6,"249 E. 7TH STREET, 15",,10009,,,,,,2001,2,C6,"610,000",2/14/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,377,62,,C6,"249 EAST 7TH STREET, 7",,10009,,,,,,2001,2,C6,"650,000",2/14/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,377,67,,C6,"241 EAST 7TH, 6B",,10009,,,,,,1900,2,C6,"481,000",10/26/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,387,37,,C6,"55 AVENUE C, 5",,10009,,,,,,1900,2,C6,"799,000",11/20/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,17,,C6,"198 EAST 7TH STREET, 12",,10009,,,,,,1930,2,C6,"257,500",3/2/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,20,,C6,"204 EAST 7TH STREET, 21",,10009,,,,,,1900,2,C6,"810,000",3/6/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,21,,C6,"206 EAST 7TH STREET, 5",,10009,,,,,,1900,2,C6,"375,000",3/27/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,54,,C6,"613 EAST 6TH STREET, 2B",,10009,,,,,,1920,2,C6,"720,000",5/15/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,390,42,,C6,"219 EAST 7TH STREET, 12",,10009,,,,,,1910,2,C6,"490,000",10/14/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,21,,C6,"628 EAST 9TH STREET, 4CD5D",,10009,,,,,,1910,2,C6,"700,000",11/12/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,48,,C6,"323 EAST 8TH STREET, 1CG",,10009,,,,,,1910,2,C6,"999,000",9/10/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,48,,C6,"323 EAST 8TH STREET, 6B",,10009,,,,,,1910,2,C6,"590,000",7/1/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,57,,C6,"303 EAST 8TH STREET, 4R",,10009,,,,,,1900,2,C6,"1,450,000",7/8/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2C,393,39,,C6,"393 EAST 10TH STREET, 1",,10009,,,,,,1900,2,C6,0,1/22/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,393,51,,C6,"367 EAST 10TH STREET, 13",,10009,,,,,,1900,2,C6,0,6/2/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,393,51,,C6,"367 EAST 10TH STREET, 13",,10009,,,,,,1900,2,C6,"1,000",3/23/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,394,52,,C6,"633 EAST 11TH STREET, 24",,10009,,,,,,1937,2,C6,"359,000",5/18/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,396,20,,C6,"636 EAST 14TH STREET, 1",,10009,,,,,,1920,2,C6,"425,880",1/28/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,397,11,,C6,"155 EAST 2ND STREET, 2D",,10009,,,,,,1900,2,C6,"340,000",11/10/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,400,45,,C6,"225 EAST 4TH STREET, 12",,10009,,,,,,1937,2,C6,"625,000",9/22/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,400,45,,C6,"225 EAST 4TH STREET, 13",,10009,,,,,,1937,2,C6,"549,000",2/12/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2C,402,39,,C6,"102 AVENUE B, 4",,10009,,,,,,1900,2,C6,"1,115,000",10/7/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2C,402,48,,C6,"535 EAST 6TH STREET, 4A",,10009,,,,,,1900,2,C6,"450,000",4/10/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2C,402,49,,C6,"533 EAST 6TH STREET, 2",,10009,,,,,,1900,2,C6,"1,190,000",11/23/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2C,404,26,,C6,"544 EAST 11TH STREET, 1B",,10009,,,,,,1928,2,C6,"1,075,000",9/22/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,405,51,,C6,"519 EAST 11TH ST, 5E",,10009,,,,,,1910,2,C6,"2,500",10/26/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,405,51,,C6,"519 EAST 11TH STREET, 5W",,10009,,,,,,1910,2,C6,"2,500",10/26/2020
1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,406,61,,C6,"507 EAST 12TH STREET, 2A",,10009,,,,,,1900,2,C6,"601,000",6/11/2020
1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,386,36,,D0,"300 EAST 4TH STREET, 1A",,10009,,,,,,1940,2,D0,"1,200,000",5/27/2020
1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,386,36,,D0,"300 EAST 4TH STREET, 2D",,10009,,,,,,1940,2,D0,"765,000",7/7/2020
1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,387,44,,D4,"283 EAST 4 STREET, 4C",,10009,,,,,,1920,2,D4,"650,000",1/30/2020
1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,398,8,,D4,"156-168 EAST 3RD STREET, 4C",,10009,,,,,,1940,2,D4,"687,419",2/28/2020
1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,393,1021,,R2,"383 EAST 10TH STREET, E1",E1,10009,1,0,1,0,0,,2,R2,"1,325,000",11/23/2020
1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,393,1030,,R2,"383 E 10TH STREET, B4",B4,10009,1,0,1,0,0,,2,R2,"1,190,000",3/16/2020
1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,398,1013,,R2,"182 EAST 2ND STREET, 2F",2F,10009,1,0,1,0,0,,2,R2,0,9/11/2020
1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,398,1021,,R2,"182 EAST 2ND STREET, 3G",3G,10009,1,0,1,0,0,,2,R2,"985,000",12/22/2020
1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,398,1034,,R2,"182 EAST 2ND STREET, 5F",5F,10009,1,0,1,0,0,,2,R2,"670,000",4/1/2020
1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,398,1040,,R2,"182 EAST 2ND, 6F",6F,10009,1,0,1,0,0,,2,R2,0,12/18/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1007,,R4,"324 EAST 4TH STREET, 5A",5A,10009,1,0,1,0,0,1920,2,R4,"825,000",3/5/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,375,1008,,R4,"754 EAST 6TH STREET, 3B",3B,10009,1,0,1,0,0,,2,R4,0,6/10/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,378,1003,,R4,"399 EAST 8TH STREET, 2A",2A,10009,1,0,1,0,0,2014,2,R4,"906,243",6/26/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,378,1023,,R4,"399 EAST 8TH STREET, 7A",7A,10009,1,0,1,0,0,2014,2,R4,"970,000",6/17/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,378,1024,,R4,"399 EAST 8TH STREET, 7B",7B,10009,1,0,1,0,0,2014,2,R4,"765,000",6/24/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,384,1407,,R4,"229 EAST 2ND STREET, 1B/2A",1B/2A,10009,1,0,1,0,0,2008,2,R4,"2,325,000",3/13/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,384,1408,,R4,"229 EAST 2ND STREET, 3A",3A,10009,1,0,1,0,0,2008,2,R4,"1,630,000",10/26/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,384,1411,,R4,"229 EAST 2ND STREET, 6A",6A,10009,1,0,1,0,0,2008,2,R4,"1,900,000",12/22/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,390,1002,,R4,"217 EAST 7TH STREET, LL-A",LL-A,10009,1,0,1,0,0,,2,R4,0,12/17/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,390,1002,,R4,"217 EAST 7TH STREET, LL-A",LL-A,10009,1,0,1,0,0,,2,R4,"835,000",8/26/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,390,1012,,R4,"217 EAST 7TH STREET, 4A-B",4A-B,10009,1,0,1,0,0,,2,R4,"1,450,000",9/10/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1018,,R4,"143 AVENUE B, 5A",5A,10009,1,0,1,0,0,1928,2,R4,"1,500,000",9/14/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1023,,R4,"143 AVENUE B, 6B",6B,10009,1,0,1,0,0,1928,2,R4,"6,000",3/6/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1025,,R4,"143 AVENUE B, 6D",6D,10009,1,0,1,0,0,1928,2,R4,"925,000",5/1/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1082,,R4,"143 AVENUE B, 15E",15E,10009,1,0,1,0,0,1928,2,R4,0,7/29/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1083,,R4,"143 AVENUE B, 15F",15F,10009,1,0,1,0,0,1928,2,R4,0,7/29/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1121,,R4,"631 EAST 9TH STREET, 5A",5A,10009,1,0,1,0,0,2005,2,R4,"1,350,000",1/24/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,397,1004,,R4,"175 EAST 2ND STREET, 1B",1B,10009,1,0,1,0,0,,2,R4,"775,000",1/30/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,397,1106,,R4,"240 EAST HOUSTON, 3A",3A,10002,1,0,1,0,0,,2,R4,0,12/16/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,397,1118,,R4,"240 EAST HOUSTON STREET, 5E",5E,10002,1,0,1,0,0,,2,R4,"1,625,000",6/29/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,405,1303,,R4,"525 E. 11TH STREET, 3B",3B,10009,1,0,1,0,0,1965,2,R4,0,8/4/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,405,1309,,R4,"525 E. 11TH STREET, 4B",4B,10009,1,0,1,0,0,1965,2,R4,0,8/4/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,405,1311,,R4,"525 EAST 11TH STREET, 4D",4D,10009,1,0,1,0,0,1965,2,R4,0,5/28/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,406,1201,,R4,"536 EAST 13TH STREET, 1",1,10009,1,0,1,0,0,2013,2,R4,"1,600,000",7/24/2020
1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,406,1210,,R4,"536 EAST 13TH STREET, 6F",6F,10009,1,0,1,0,0,2013,2,R4,"1,450,000",8/17/2020
1,ALPHABET CITY,14 RENTALS - 4-10 UNIT,2A,391,19,,S3,624 EAST 9TH STREET,,10009,3,1,4,"1,520","3,360",1910,2,S3,"5,200,000",1/14/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,375,1103,,R1,"753 EAST 5TH STREET, 1A",1A,10009,1,0,1,0,0,2003,2,R1,0,6/15/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,377,1404,,R1,"253 EAST 7TH STREET, 3B",3B,10009,1,0,1,0,0,2017,2,R1,"1,257,539",1/23/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,384,1002,,R1,"211 EAST 2ND STREET, 2",2,10009,1,0,1,0,0,1905,2,R1,0,7/30/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,387,1005,,R1,"67 AVENUE C, 4A",4A,10009,1,0,1,0,0,1951,2,R1,"895,000",5/12/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,390,1202,,R1,"227 EAST 7TH STREET, 2",2,10009,1,0,1,0,0,2013,2,R1,"1,620,000",6/19/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,394,1308,,R1,"619 EAST 11TH STREET, 4B",4B,10009,1,0,1,0,0,,2,R1,"650,000",2/11/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,402,1007,,R1,"132 E 7TH, 4",4,10009,1,0,1,0,0,,2,R1,0,8/14/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,405,1003,,R1,"517 EAST 11TH STREET, 3",3,10009,1,0,1,0,0,,2,R1,"1,075,000",8/25/2020
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,406,1103,,R1,"525 EAST 12TH STREET, 3A",3A,10009,1,0,1,0,0,2007,2,R1,"1,750,000",8/31/2020
1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,375,1102,,R8,"753 EAST 5TH STREET, STORB",STORB,10009,1,0,1,0,0,2003,2,R8,0,6/15/2020
1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,398,1201,,R8,"26 AVENUE B, C-1",C-1,10009,1,0,1,0,0,2015,2,R8,0,4/23/2020
1,ALPHABET CITY,17 CONDO COOPS,2,398,1102,,R9,186 EAST 2ND STREET,,10009,,,,,,1920,2,R9,0,8/31/2020
1,ALPHABET CITY,17 CONDO COOPS,2,398,1102,,R9,"186 EAST 2ND STREET, 6",,10009,,,,,,1920,2,R9,"495,000",2/4/2020
1,ALPHABET CITY,32 HOSPITAL AND HEALTH FACILITIES,4,406,24,,I5,538-542 EAST 13TH STREET,,10009,0,1,1,"6,681","6,681",1965,4,I5,0,10/30/2020
1,ALPHABET CITY,37 RELIGIOUS FACILITIES,4,374,47,,M1,345 EAST 4TH STREET,,10009,0,1,1,"2,308","3,496",1920,4,M1,0,3/6/2020
1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE,4,384,1403,,RS,"229 EAST 2ND STREET, STOR",STOR,10009,0,1,1,0,0,2008,4,RS,"1,900,000",12/22/2020
1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE,4,384,1404,,RS,"229 EAST 2ND STREET, STOR",STOR,10009,0,1,1,0,0,2008,4,RS,"1,630,000",10/26/2020
1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE,4,392,1101,,RS,"631 EAST 9TH STREET, S1",S1,10009,0,1,1,0,0,2005,4,RS,"1,350,000",1/24/2020
1,CHELSEA,01 ONE FAMILY DWELLINGS,1,719,13,,A4,449 WEST 21ST STREET,,10011,1,0,1,"1,646","5,181",1900,1,A4,0,9/11/2020
1,CHELSEA,01 ONE FAMILY DWELLINGS,1,741,5,,A4,357 WEST 17TH STREET,,10011,1,0,1,"2,300","11,418",1920,1,A4,"14,999,900",7/7/2020
1,CHELSEA,01 ONE FAMILY DWELLINGS,1,746,24,,A5,323 WEST 22ND STREET,,10011,1,0,1,"2,222","3,800",1900,1,A5,0,1/10/2020
1,CHELSEA,01 ONE FAMILY DWELLINGS,1,770,30,,A9,217 WEST 20TH STREET,,10011,1,0,1,"2,002","7,805",1920,1,A9,"6,000,000",9/1/2020
1,CHELSEA,02 TWO FAMILY DWELLINGS,1,719,69,,B2,448 WEST 22ND STREET,,10011,2,0,2,"1,080","3,120",1920,1,B2,"4,150,000",11/30/2020
1,CHELSEA,02 TWO FAMILY DWELLINGS,1,722,17,,B9,437 WEST 24TH STREET,,10011,2,0,2,"2,057","3,360",1910,1,B9,0,6/16/2020
1,CHELSEA,02 TWO FAMILY DWELLINGS,1,741,31,,S2,145 EIGHTH AVENUE,,10011,2,1,3,"2,100","7,000",1901,1,S2,0,10/15/2020
1,CHELSEA,02 TWO FAMILY DWELLINGS,1,764,73,,S2,96 8TH AVE,,10011,2,1,3,"1,421","3,141",1920,1,S2,"6,500,000",4/1/2020
1,CHELSEA,02 TWO FAMILY DWELLINGS,1,774,73,,B9,262 WEST 25TH STREET,,10001,2,0,2,"1,481","3,120",1866,1,B9,0,11/27/2020
1,CHELSEA,03 THREE FAMILY DWELLINGS,1,695,30,,C0,509 WEST 23RD STREET,,10011,3,0,3,"1,480","3,400",1910,1,C0,"4,100,000",5/12/2020
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2A,717,50,,C3,412 WEST 20TH STREET,,10011,4,0,4,"2,229","4,730",1910,2,C3,"6,232,168",11/18/2020
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2A,719,11,,C2,453 WEST 21ST STREET,,10011,5,0,5,"2,472","4,851",1910,2,C2,0,1/10/2020
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2B,743,77,,C5,356 WEST 20TH STREET,,10011,10,0,10,"1,533","4,634",1900,2,C5,0,5/13/2020
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2,745,49,,C1,320 WEST 22ND STREET,,10011,15,0,15,"2,469","8,000",1900,2,C1,"4,700,000",12/31/2020
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2B,765,55,,C7,220 WEST 16TH STREET,,10011,8,1,9,"2,581","6,250",1901,2,C7,0,12/22/2020
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2B,765,55,,C7,220 WEST 16TH STREET,,10011,8,1,9,"2,581","6,250",1901,2,C7,"6,480,000",1/29/2020
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2,765,56,,C4,222 WEST 16TH STREET,,10011,14,0,14,"2,581","6,649",1890,2,C4,0,2/18/2020
