BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
,,,,,,,,,,,,,,,,,,,,
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6359,70,,S1,8684 15TH AVENUE,,11228,1,1,2,"1,933","4,080",1930,1,S1,"1,300,000",4/28/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6360,48,,A5,14 BAY 10TH STREET,,11228,1,0,1,"2,513","1,428",1930,1,A5,"849,000",3/18/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6360,56,,A5,30 BAY 10TH STREET,,11228,1,0,1,"1,547","1,428",1930,1,A5,"75,000",11/30/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6362,23,,A9,43 BAY 11TH STREET,,11228,1,0,1,"2,280","1,052",1901,1,A9,0,11/4/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6367,24,,A9,8645 BAY 16TH STREET,,11214,1,0,1,"1,571","1,456",1935,1,A9,"830,000",6/26/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6371,19,,A9,79 BAY 20TH STREET,,11214,1,0,1,"2,320","1,566",1930,1,A9,0,2/21/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6371,60,,A9,8620 19TH AVENUE,,11214,1,0,1,"2,417","2,106",1930,1,A9,"1,188,000",7/20/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6392,65,,A2,140 BAY 8 STREET,,11228,1,0,1,"3,222","1,804",1940,1,A2,"975,000",1/21/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6392,115,,A5,145 BAY 7TH STREET,,11228,1,0,1,"1,448","1,280",1945,1,A5,"870,000",10/15/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6399,13,,A1,155 BAY 14TH ST,,11214,1,0,1,"3,680",936,1930,1,A1,"1,250,000",12/23/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6409,40,,A9,106 BAY 25TH STREET,,11214,1,0,1,"1,740","1,382",1915,1,A9,"805,000",12/2/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6414,38,,S1,2150 BENSON AVENUE,,11214,1,1,2,"3,866","4,870",1921,1,S1,0,10/14/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6426,29,,A1,195 BAY 8TH ST,,11228,1,0,1,"1,920","1,498",1945,1,A1,0,1/20/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6431,56,,A5,200 BAY 14TH STREET,,11214,1,0,1,"2,086","1,458",1910,1,A5,0,10/27/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6433,7,,A5,1709 CROPSEY AVENUE,,11214,1,0,1,"1,378","1,568",1920,1,A5,0,3/3/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6433,10,,A5,1703 CROPSEY AVENUE,,11214,1,0,1,"1,438","1,568",1937,1,A5,"760,000",6/29/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6442,130,,S1,2006 BATH AVE,,11214,1,1,2,755,"1,254",1925,1,S1,"800,000",7/22/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,231,,A1,8904 16TH AVENUE,,11214,1,0,1,"1,980","1,188",1950,1,A1,"820,910",6/24/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,245,,A5,1586 INDEPENDENCE AVENUE,,11228,1,0,1,"2,307","1,188",1950,1,A5,"985,000",1/23/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,90,,A5,283 BAY 14TH STREET,,11214,1,0,1,"1,795","1,152",1930,1,A5,0,11/10/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,95,,A5,271 BAY 14TH STREET,,11214,1,0,1,"1,795","1,204",1930,1,A5,0,11/16/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,136,,A5,322 BAY 14TH STREET,,11214,1,0,1,"1,511",928,1950,1,A5,"740,000",11/5/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,220,,A5,8933 16TH AVENUE,,11214,1,0,1,"2,105","1,240",1940,1,A5,"740,000",10/7/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,246,,A5,278 BAY 13TH STREET,,11214,1,0,1,"1,649",928,1945,1,A5,"750,000",8/26/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6463,126,,A5,8851 18TH AVENUE,,11214,1,0,1,"1,389",992,1950,1,A5,0,7/10/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6464,113,,A5,287 BAY 20TH STREET,,11214,1,0,1,"1,551","1,320",1940,1,A5,"800,000",8/7/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6466,93,,A5,241 BAY 23RD STREET,,11214,1,0,1,"1,783","1,120",1945,1,A5,"745,000",12/11/2020
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6480,36,,A5,8980 15TH AVENUE,,11228,1,0,1,"1,740","1,863",1950,1,A5,"995,000",12/1/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,14,,B1,8645 14TH AVENUE,,11228,2,0,2,"2,320","2,160",1930,1,B1,"1,280,000",8/18/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,52,,B1,40 BAY 7TH STREET,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,6/2/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,11,,B1,61 BAY 8TH STREET,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,6/26/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,14,,B1,51 BAY 8 STREET,,11228,2,0,2,"2,320","2,160",1930,1,B1,"989,000",9/10/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,19,,B1,37 BAY 8TH STREET,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,10/7/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,48,,B1,8622 15TH AVE,,11228,2,0,2,"2,320","2,160",1930,1,B1,"825,000",5/27/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,48,,B1,8622 15TH AVENUE,,11228,2,0,2,"2,320","2,160",1930,1,B1,"990,000",12/2/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,57,,B1,8646 15TH AVENUE,,11228,2,0,2,"2,320","2,160",1930,1,B1,"1,368,000",12/11/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,31,,B1,8621 15TH AVENUE,,11228,2,0,2,"2,312","2,160",1930,1,B1,0,2/28/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,31,,B1,8621 15TH AVENUE,,11228,2,0,2,"2,312","2,160",1930,1,B1,10,1/15/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361,26,,B3,35 BAY 10TH STREET,,11228,2,0,2,"2,103","1,622",1930,1,B3,0,10/26/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361,27,,B3,31 BAY 10TH STREET,,11228,2,0,2,"2,103","1,622",1930,1,B3,0,7/15/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361,59,,B1,44 BAY 11TH STREET,,11228,2,0,2,"2,320","2,160",1930,1,B1,"1,100,000",12/1/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6363,9,,B3,1603 BENSON AVENUE,,11214,2,0,2,"1,380","1,738",1935,1,B3,"730,000",12/21/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,35,,B2,15 BAY 13TH STREET,,11214,2,0,2,"2,167","1,760",1940,1,B2,0,2/22/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,54,,B2,24 BAY 14 STREET,,11214,2,0,2,"2,753","1,606",1930,1,B2,"60,000",5/21/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6368,48,,S2,8644 18 AVE,,11214,2,1,3,"2,626","3,600",1923,1,S2,"1,400,000",7/30/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,80,,B3,72 BAY 19TH STREET,,11214,2,0,2,"1,005","1,200",1930,1,B3,"600,000",12/30/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6371,82,,B3,8676 19TH AVENUE,,11214,2,0,2,"2,522","1,430",1920,1,B3,"950,000",5/22/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372,30,,B3,8649 19TH AVENUE,,11214,2,0,2,"2,417","2,004",1930,1,B3,"875,000",3/11/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6374,16,,B9,85 BAY 23RD STREET,,11214,2,0,2,"3,330","2,152",1960,1,B9,0,10/30/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6376,57,,B3,32 BAY 26TH STREET,,11214,2,0,2,"2,900","2,374",1930,1,B3,"1,300,000",7/31/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6379,7,,B1,81 BAY 28TH STREET,,11214,2,0,2,"2,376","2,560",1910,1,B1,0,11/29/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6380,18,,B3,55 BAY 29TH STREET,,11214,2,0,2,"5,800","3,679",1930,1,B3,0,12/9/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6391,16,,B9,8745 14TH AVENUE,,11228,2,0,2,"2,288","1,701",1950,1,B9,"980,000",2/13/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6392,23,,B1,127 BAY 7TH STREET,,11228,2,0,2,"1,772","1,980",1945,1,B1,"1,030,000",11/25/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6392,29,,B1,115 BAY 7TH STREET,7,11228,2,0,2,"2,300","2,160",1930,1,B1,"1,285,000",2/5/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,7,,B3,1457 BATH AVENUE,,11228,2,0,2,"1,933","1,410",1920,1,B3,0,3/4/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,7,,B3,1457 BATH AVENUE,,11228,2,0,2,"1,933","1,410",1920,1,B3,0,9/3/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,71,,B1,8750 15 AVENUE,,11228,2,0,2,"1,933","2,347",1940,1,B1,"950,000",7/30/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6394,25,,B1,8723 15TH AVENUE,,11228,2,0,2,"2,336","2,160",1940,1,B1,"1,250,000",10/27/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395,37,,B3,95 BAY 10TH STREET,,11228,2,0,2,"3,253","2,660",1925,1,B3,0,11/3/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,29,,B3,113 BAY 11TH STREET,,11228,2,0,2,"1,933","1,456",1899,1,B3,"875,000",10/22/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,33,,B3,105 BAY 11TH STREET,,11228,2,0,2,"1,920","1,484",1955,1,B3,"930,000",10/6/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6397,46,,B3,88 BAY 13TH STREET,,11214,2,0,2,"1,950","1,587",1920,1,B3,"703,000",1/24/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,65,,B2,148 BAY 14TH STREET,,11214,2,0,2,"2,167","2,048",1930,1,B2,"1,098,000",11/6/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6410,32,,B3,99 BAY 25TH STREET,,11214,2,0,2,"2,900","2,080",1925,1,B3,"1,168,000",2/11/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,63,,B3,214 BAY 7TH STREET,,11228,2,0,2,"3,867","1,680",1930,1,B3,0,6/11/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,63,,B3,214 BAY 7TH STREET,,11228,2,0,2,"3,867","1,680",1930,1,B3,"1,275,000",3/13/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431,20,,B1,207 BAY 13TH STREET,,11214,2,0,2,"1,510","3,216",1901,1,B1,0,5/26/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431,29,,B3,187 BAY 13TH STREET,,11214,2,0,2,"3,142","1,864",1910,1,B3,"1,150,000",3/13/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6432,55,,B1,8810 17TH AVENUE,,11214,2,0,2,"2,528","2,144",1925,1,B1,"300,000",6/10/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6433,22,,B3,8801 17TH AVENUE,,11214,2,0,2,"2,900","1,881",1920,1,B3,"845,000",8/5/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6433,25,,B3,8799 17TH AVENUE,,11214,2,0,2,"1,837","1,470",1920,1,B3,"318,783",7/11/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6434,3,,B3,1747 CROPSEY AVENUE,,11214,2,0,2,"1,544","1,740",1930,1,B3,0,10/7/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6434,6,,B3,1741 CROPSEY AVENUE,,11214,2,0,2,"1,417","1,740",1930,1,B3,0,1/14/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6436,32,,B3,1810 BATH AVENUE,,11214,2,0,2,"2,000","2,640",1920,1,B3,0,2/12/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6438,45,,B9,8790 19TH AVENUE,,11214,2,0,2,"1,937","2,620",1965,1,B9,0,5/22/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6442,29,,S2,2002 BATH AVENUE,,11214,2,1,3,840,"3,280",1925,1,S2,0,1/23/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,5,,B3,8935 15TH AVENUE,,11228,2,0,2,"1,740","1,674",1960,1,B3,"1,100,000",5/21/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,89,,B1,313 BAY 10TH STREET,,11228,2,0,2,"1,933","1,860",1955,1,B1,"880,000",9/29/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,91,,B1,307 BAY 10TH STREET,,11228,2,0,2,"1,933","1,860",1955,1,B1,"1,148,000",7/6/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,120,,B2,1540 CROPSEY AVENUE,,11228,2,0,2,"2,450","3,300",1920,1,B2,0,12/21/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,156,,B1,328 BAY 11TH ST,,11228,2,0,2,"1,885","1,928",1955,1,B1,"860,000",8/18/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,308,,B3,334 BAY 10TH STREET,,11228,2,0,2,"1,740","1,876",1950,1,B3,"333,000",9/9/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,310,,B3,338 BAY 10TH STREET,,11228,2,0,2,"1,740","1,876",1950,1,B3,"990,000",2/25/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,24,,B1,248 BAY 14TH STREET,,11214,2,0,2,"1,746","1,890",1940,1,B1,0,9/22/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,26,,B1,237 BAY 14TH STREET,,11214,2,0,2,"1,410","1,998",1940,1,B1,0,7/23/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,241,,B1,266 BAY 13TH STREET,,11214,2,0,2,"2,062","1,240",1945,1,B1,"928,000",2/21/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6462,6,,B9,8865 17TH AVENUE,,11214,2,0,2,"1,920","2,280",1960,1,B9,"1,180,000",1/29/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6462,35,,B9,8868 BAY 16TH STREET,,11214,2,0,2,"1,937","2,280",1960,1,B9,"1,190,000",8/14/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,4,,B1,1289 SHORE PARKWAY,,11214,2,0,2,"1,830","1,980",1950,1,B1,"860,000",6/9/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,64,,B1,8864 18TH AVENUE,,11214,2,0,2,"1,728","1,320",1950,1,B1,0,9/28/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,67,,B1,8872 18TH AVENUE,,11214,2,0,2,"1,698","1,320",1950,1,B1,"770,000",10/9/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,133,,B1,8837 18TH AVENUE,,11214,2,0,2,"1,682","1,320",1950,1,B1,0,8/5/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,136,,B9,235 BAY 20TH STREET,,11214,2,0,2,"1,933","1,578",1940,1,B9,"960,000",4/22/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,169,,B3,8894 19TH AVENUE,,11214,2,0,2,"2,127","1,610",1940,1,B3,0,12/16/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,176,,B3,8914 19 AVENUE,,11214,2,0,2,"2,127","1,610",1940,1,B3,0,10/14/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,3,,B9,232 BAY 22 ST,,11214,2,0,2,"2,127","1,652",1940,1,B9,"100,000",12/31/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,4,,B9,234 BAY 22ND,,11214,2,0,2,"2,127","2,656",1940,1,B9,"1,240,000",1/28/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,21,,B9,282 BAY 22ND STREET,,11215,2,0,2,"2,068","1,652",1940,1,B9,0,12/18/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,27,,B9,1942 20TH DRIVE,,11214,2,0,2,"2,090","1,652",1940,1,B9,"950,000",11/18/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,31,,B9,1952 20TH DRIVE,,11214,2,0,2,"2,090","1,652",1940,1,B9,"156,000",12/16/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,63,,B1,1923 19TH LANE,,11214,2,0,2,"1,520","1,760",1940,1,B1,"935,000",11/25/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6466,60,,B9,263 BAY 22ND STREET,,11214,2,0,2,"2,262","1,673",1945,1,B9,"970,000",3/30/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6468,49,,B9,1389 SHORE PARKWAY,,11214,2,0,2,"2,090","1,993",1945,1,B9,0,12/16/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6468,72,,B1,1926 19TH LANE,,11214,2,0,2,"1,520","1,944",1945,1,B1,"850,000",6/15/2020
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6485,79,,B9,1109 SHORE PARKWAY,,11228,2,0,2,"1,961","1,224",1960,1,B9,0,7/28/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6357,48,,C0,30 BAY 7TH STREET,,11228,3,0,3,"2,320","2,160",1930,1,C0,"1,050,000",7/3/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6359,27,,C0,19 BAY 8TH STREET,,11228,3,0,3,"2,320","2,160",1930,1,C0,0,1/15/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6359,50,,C0,8626 15TH AVENUE,,11228,3,0,3,"2,320","3,040",1935,1,C0,"600,000",3/13/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6366,49,,C0,8610 BAY 16TH,,11214,3,0,3,"1,933","3,180",2002,1,C0,0,5/22/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6368,6,,C0,69 BAY 17TH STREET,,11214,3,0,3,"4,833","3,164",1905,1,C0,"2,000,000",1/29/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6370,1,,C0,1847 BENSON AVENUE,,11214,3,0,3,"2,579","2,648",1925,1,C0,0,3/17/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6371,7,,C0,1857 BENSON AVENUE,,11214,3,0,3,"1,856","2,375",1930,1,C0,"480,000",1/21/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6373,2,,C0,1941 BENSON AVENUE,,11214,3,0,3,"2,500","2,349",1930,1,C0,0,10/27/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6374,73,,C0,8648 20TH AVENUE,,11214,3,0,3,"3,182","4,945",1930,1,C0,0,3/17/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6375,4,,C0,8671 20TH AVENUE,,11214,3,0,3,"3,142","3,759",1910,1,C0,0,10/22/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6396,15,,C0,145 BAY 11TH STREET,,11228,3,0,3,"5,800","2,369",1905,1,C0,"2,060,000",1/7/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6396,42,,C0,1560 BENSON AVENUE,,11228,3,0,3,"1,800","2,268",1930,1,C0,0,7/24/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6396,55,,C0,8716 16TH AVENUE,,11214,3,0,3,"1,933","2,440",1970,1,C0,"1,360,168",12/30/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6398,37,,C0,1632 BENSON AVENUE,,11214,3,0,3,"1,791","2,400",1955,1,C0,"1,530,000",8/26/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6400,25,,C0,8721 17 AVENUE,,11214,3,0,3,"2,900","2,462",1910,1,C0,0,12/2/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6400,65,,C0,8686 BAY 16TH STREET,,11214,3,0,3,"2,127","2,032",1910,1,C0,0,7/28/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6401,34,,C0,46 RUTHERFORD PLACE,,11214,3,0,3,"2,467","3,100",1965,1,C0,0,7/22/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6406,27,,C0,1910 BENSON AVENUE,,11214,3,0,3,"5,700","2,748",1901,1,C0,"1,200,000",12/30/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6406,115,,C0,8721 19TH AVENUE,,11214,3,0,3,"1,951","3,074",2018,1,C0,"1,998,068",9/2/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6408,17,,C0,117 BAY 23RD STREET,,11214,3,0,3,"2,280","3,422",2018,1,C0,"2,035,482",8/21/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6408,18,,C0,N/A BAY 23RD STREET,,11214,3,0,3,"3,281","3,521",2018,1,C0,"2,117,960",9/28/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6409,46,,C0,120 BAY 25TH STREET,,11214,3,0,3,"5,800","4,762",1901,1,C0,0,7/1/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6412,11,,C0,8753 21ST AVENUE,,11214,3,0,3,"1,740","2,623",1970,1,C0,0,12/7/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6414,24,,C0,123 BAY 29TH STREET,,11214,3,0,3,"2,900","3,609",2007,1,C0,"364,252",2/11/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6424,44,,C0,1420 BATH AVENUE,,11228,3,0,3,"2,368","2,621",1950,1,C0,0,2/20/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6425,52,,C0,194 BAY 8TH STREET,,11228,3,0,3,"3,867","2,454",1935,1,C0,"1,380,000",7/29/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6430,1,,C0,240 BAY 13TH STREET,,11214,3,0,3,"10,100","4,080",1992,1,C0,"1,836,000",8/13/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6430,23,,C0,8801 16TH AVENUE,,11214,3,0,3,"3,939","3,102",1970,1,C0,0,12/10/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6433,51,,C0,8808 BAY 16TH STREET,,11214,3,0,3,"5,800","3,157",1920,1,C0,0,1/21/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6435,12,,C0,209 BAY 17TH STREET,,11214,3,0,3,"1,938","2,840",2016,1,C0,"1,630,000",1/9/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6441,27,,C0,171 BAY 23RD STREET,,11214,3,0,3,"2,384","2,232",1910,1,C0,0,12/24/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6443,5,,C0,2043 CROPSEY AVENUE,,11214,3,0,3,"1,822","2,151",1935,1,C0,"970,000",12/17/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6444,1,,C0,8818 21 AVENUE,,11214,3,0,3,"3,007","3,430",1975,1,C0,0,7/10/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6444,52,,C0,8804 21ST AVENUE,,11214,3,0,3,"2,997","2,800",1975,1,C0,0,8/19/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6444,52,,C0,8804 21ST AVENUE,,11214,3,0,3,"2,997","2,800",1975,1,C0,0,10/19/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6447,141,,C0,8788 BAY PARKWAY,,11214,3,0,3,"1,933","2,860",1970,1,C0,0,9/10/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6463,84,,C0,8910 18TH AVENUE,,11214,3,0,3,"1,815","1,440",1950,1,C0,"1,280,000",3/12/2020
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6468,43,,C0,1407 SHORE PARKWAY,,11214,3,0,3,"2,280","3,261",1945,1,C0,0,8/19/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6376,1003,,R3,"28 BAY 26TH STREET, 103",103,11214,1,0,1,0,0,,1,R3,0,9/28/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6376,1004,,R3,"24 BAY 26TH STREET, 201",201,11214,1,0,1,0,0,,1,R3,"660,000",2/18/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6376,1006,,R3,"24 BAY 26TH STREET, 203",203,11214,1,0,1,0,0,,1,R3,"720,000",10/22/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6397,1001,,R3,"1613 BATH AVENUE, 1A",1A,11214,1,0,1,0,0,2011,1,R3,"810,000",2/11/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6402,1107,,R3,"1758 BENSON AVENUE, 1C",1C,11214,1,0,1,0,0,,1,R3,"705,000",3/17/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6402,1315,,R3,"8758 18TH AVENUE, 3H",3H,11214,1,0,1,0,0,,1,R3,"600,000",3/12/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6406,1016,,R3,"8707 19TH AVENUE, 1A",1A,11214,1,0,1,0,0,2018,1,R3,0,10/1/2020
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6406,1018,,R3,"8707 19TH AVENUE, 1C",1C,11214,1,0,1,0,0,2018,1,R3,0,10/1/2020
