BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5878,50,,D4,"209-39 23RD AVENUE, 5A",,11360,,,,,,1961,2,D4,0,1/10/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5878,50,,D4,"20939 23RD AVENUE, 5C",,11360,,,,,,1961,2,D4,0,10/5/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5878,50,,D4,"20939 23RD AVENUE, 6G",,11360,,,,,,1961,2,D4,"244,000",9/10/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5878,75,,D4,"209-20 18TH AVENUE, 1A",,11360,,,,,,1960,2,D4,"245,000",12/4/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5878,75,,D4,"209-80 18TH AVENUE, 1H",,11360,,,,,,1960,2,D4,"265,000",8/12/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5878,75,,D4,"209-80 18TH AVENUE, 5D",,11360,,,,,,1960,2,D4,"340,000",10/29/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5878,75,,D4,"209-80 18TH AVENUE, 6E",,11360,,,,,,1960,2,D4,"262,000",8/12/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5900,75,,D4,"212-30 23RD AVE., 4E",,11360,,,,,,1963,2,D4,"480,000",9/10/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5900,75,,D4,"23-20 BELL BLVD, 2A",,11360,,,,,,1963,2,D4,"415,000",7/6/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5900,75,,D4,"23-20 BELL BLVD, 3H",,11360,,,,,,1963,2,D4,0,9/22/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5900,75,,D4,"23-20 BELL BLVD, 4G",,11360,,,,,,1963,2,D4,"306,000",5/20/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5900,75,,D4,"23-20 BELL BOULEVARD, 5K",,11360,,,,,,1963,2,D4,0,2/25/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5900,75,,D4,"23-20 BELL BOULEVARD, 6K",,11360,,,,,,1963,2,D4,"395,000",7/10/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5900,75,,D4,"2320 BELL BOULEVARD, L2",,11360,,,,,,1963,2,D4,"398,000",7/17/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"17-85 215 STREET, 4P",,11360,,,,,,1969,2,D4,0,1/7/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"17-85 215TH STREET, 10C",,11360,,,,,,1969,2,D4,"312,000",2/28/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"17-85 215TH STREET, 17EE",,11360,,,,,,1969,2,D4,"295,000",10/27/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"17-85 215TH STREET, 1EE",,11360,,,,,,1969,2,D4,"215,000",9/2/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"17-85 215TH STREET, 2G",,11360,,,,,,1969,2,D4,"350,000",5/21/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"17-85 215TH STREET, 2L",,11360,,,,,,1969,2,D4,"280,000",3/31/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"1785 215 STREET, 15B",,11360,,,,,,1969,2,D4,"320,000",8/20/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"216-06 17TH AVENUE, TH51",,11360,,,,,,1969,2,D4,"619,000",3/18/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,3,,D4,"216-16 17TH AVENUE, TH56",,11360,,,,,,1969,2,D4,"595,000",12/29/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"17-43 215TH STREET, TH 33",,11360,,,,,,1969,2,D4,"455,000",5/13/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 11K",,11360,,,,,,1969,2,D4,"425,000",9/1/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 12D",,11360,,,,,,1969,2,D4,"658,000",10/7/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 12R",,11360,,,,,,1969,2,D4,"409,000",6/5/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 15M",,11360,,,,,,1969,2,D4,"650,000",11/12/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 17H",,11360,,,,,,1969,2,D4,"450,000",11/10/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 2R",,11360,,,,,,1969,2,D4,"410,000",3/24/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 4N",,11360,,,,,,1969,2,D4,"525,000",9/24/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 5F",,11360,,,,,,1969,2,D4,0,2/13/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,5,,D4,"18-05 215TH STREET, 9S",,11360,,,,,,1969,2,D4,"410,000",12/22/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215 STREET, 6S",,11360,,,,,,1969,2,D4,"415,000",6/23/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 10AB",,11360,,,,,,1969,2,D4,"819,000",11/24/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 15H",,11360,,,,,,1969,2,D4,"565,000",11/12/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 16M",,11360,,,,,,1969,2,D4,"800,000",11/19/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 3S",,11360,,,,,,1969,2,D4,"301,158",1/3/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 6E",,11360,,,,,,1969,2,D4,"600,000",2/28/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 7C",,11360,,,,,,1969,2,D4,"283,920",1/30/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 9G",,11360,,,,,,1969,2,D4,"380,000",12/23/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"1815 215 STREET, 10L",,11360,,,,,,1969,2,D4,"365,000",12/31/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"1815 215TH STREET, 14R",,11360,,,,,,1969,2,D4,0,10/30/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"215-17 23RD AVENUE, TH5",,11360,,,,,,1969,2,D4,"455,000",8/24/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"23-25/35 BELL BOULEVARD, 5C1",,11360,,,,,,1961,2,D4,"763,540",12/1/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"23-45 BELL BOULEVARD, 4J",,11360,,,,,,1961,2,D4,"300,000",7/1/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"23-45 BELL BOULEVARD, 5C1",,11360,,,,,,1961,2,D4,"107,500",12/1/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"23-55 BELL BLVD, 3H",,11360,,,,,,1961,2,D4,"340,000",9/1/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"23-55 BELL BLVD, 4G",,11360,,,,,,1961,2,D4,0,2/19/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"23-55 BELL BLVD, 4G",,11360,,,,,,1961,2,D4,"300,000",12/10/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"23-55 BELL BOULEVARD, 3C",,11360,,,,,,1961,2,D4,0,8/20/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,75,,D4,"2355 BELL BOULEVARD, 4A",,11360,,,,,,1961,2,D4,0,8/3/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,100,,D4,"23-25 BELL BLVD, 6C",,11360,,,,,,1961,2,D4,"372,000",11/18/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,100,,D4,"23-35 BELL BOULEVARD, 1A",,11360,,,,,,1961,2,D4,0,4/3/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,100,,D4,"23-35 BELL BOULEVARD, 1B",,11360,,,,,,1961,2,D4,"420,000",2/25/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,100,,D4,"23-35 BELL BOULEVARD, 3E",,11360,,,,,,1961,2,D4,"256,200",5/6/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,100,,D4,"23-35 BELL BOULEVARD, 3K",,11360,,,,,,1961,2,D4,"248,000",1/21/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5958,100,,D4,"23-35 BELL BOULEVARD, 6D",,11360,,,,,,1961,2,D4,"275,000",8/21/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,6216,1,,D4,"209-10 41ST AVENUE, 2D",,11361,,,,,,1963,2,D4,"252,000",9/24/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,6216,1,,D4,"209-10 41ST AVENUE, 2S",,11361,,,,,,1963,2,D4,10,6/8/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,6216,1,,D4,"209-10 41ST AVENUE, 3C",,11361,,,,,,1963,2,D4,"262,000",9/3/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,6216,1,,D4,"209-10 41ST AVENUE, 6N",,11361,,,,,,1963,2,D4,"299,000",12/8/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,6227,88,,D4,"210-50 41ST AVENUE, 1F",,11361,,,,,,1963,2,D4,"217,749",6/12/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,6227,88,,D4,"210-50 41ST AVENUE, 3F",,11361,,,,,,1963,2,D4,"300,000",9/28/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,6227,88,,D4,"210-50 41ST AVENUE, 5C",,11361,,,,,,1963,2,D4,"394,453",3/31/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46 AVENUE, 1D",,11361,,,,,,1961,2,D4,0,11/11/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46 AVENUE, 5G",,11361,,,,,,1961,2,D4,"403,000",2/14/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVE, 9E",,11361,,,,,,1961,2,D4,"305,000",6/12/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 10K",,11361,,,,,,1961,2,D4,0,12/18/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 15C",,11361,,,,,,1961,2,D4,"551,800",8/7/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 15G",,11361,,,,,,1961,2,D4,"450,000",6/18/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 3Z",,11361,,,,,,1961,2,D4,"346,339",3/19/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 4N",,11361,,,,,,1961,2,D4,"200,000",1/14/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 6T",,11361,,,,,,1961,2,D4,0,2/19/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 8N",,11361,,,,,,1961,2,D4,"200,000",2/19/2020
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,7474,50,,D4,"220-55 46TH AVENUE, 9X",,11361,,,,,,1961,2,D4,"375,000",5/13/2020
4,BAYSIDE,12 CONDOS - WALKUP APARTMENTS,2,7353,1006,,R2,"201-04 ROCKY HILL RD, 4A1",4A1,11361,1,0,1,0,0,1949,2,R2,"395,000",10/28/2020
4,BAYSIDE,12 CONDOS - WALKUP APARTMENTS,2,7353,1021,,R2,"201-14 ROCKY HILL ROAD, 14W1",14W1,11361,1,0,1,0,0,1949,2,R2,"375,000",2/10/2020
4,BAYSIDE,12 CONDOS - WALKUP APARTMENTS,2,7354,1001,,R2,"202-02 ROCKY HILL ROAD, 2W1",2W1,11361,1,0,1,0,0,1950,2,R2,"325,000",4/20/2020
4,BAYSIDE,12 CONDOS - WALKUP APARTMENTS,2,7354,1005,,R2,"202-02 ROCKY HILL ROAD, 2K2",2K2,11361,1,0,1,0,0,1949,2,R2,"363,000",12/21/2020
4,BAYSIDE,12 CONDOS - WALKUP APARTMENTS,2,7354,1019,,R2,"202-08 ROCKY HILL ROAD, 8B2",8B2,11361,1,0,1,0,0,1949,2,R2,"400,000",4/9/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1054,,R4,"1 BAY CLUB DRIVE, 3L",3L,11360,1,0,1,0,0,1972,2,R4,"477,500",10/27/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1095,,R4,"209-90 23RD AVENUE, 5F",5F,11360,1,0,1,0,0,1972,2,R4,"555,000",11/19/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1099,,R4,"1 BAY CLUB DRIVE, 5K",5K,11360,1,0,1,0,0,1972,2,R4,"465,000",10/20/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1129,,R4,"1 BAY CLUB DRIVE, 6S",6S,11360,1,0,1,0,0,1972,2,R4,"512,168",3/12/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1133,,R4,"1 BAY CLUB DR, 6W",6W,11360,1,0,1,0,0,1972,2,R4,0,9/2/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1134,,R4,"1 BAY CLUB DRIVE, 6X",6X,11360,1,0,1,0,0,1972,2,R4,"580,000",4/13/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1136,,R4,"1 BAY CLUB DR, 7A",7A,11360,1,0,1,0,0,1972,2,R4,0,9/16/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1172,,R4,"1 BAY CLUB DRIVE, 8O",8O,11360,1,0,1,0,0,1972,2,R4,"520,000",1/17/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1211,,R4,"1 BAY CLUB DRIVE, 10G",10G,11360,1,0,1,0,0,1972,2,R4,"332,000",9/9/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1231,,R4,"1 BAY CLUB DRIVE, 11D",11D,11360,1,0,1,0,0,1972,2,R4,"735,000",2/14/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1301,,R4,"1 BAY CLUB DRIVE, 15E",15E,11360,1,0,1,0,0,1972,2,R4,"483,000",9/14/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1302,,R4,"1 BAY CLUB DRIVE, 15F",15F,11360,1,0,1,0,0,1972,2,R4,"700,000",1/27/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1379,,R4,"1 BAY CLUB DRIVE, 18O",18O,11360,1,0,1,0,0,1972,2,R4,"775,000",6/22/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1394,,R4,"1 BAY CLUB DRIVE, 19F",19F,11360,1,0,1,0,0,1972,2,R4,"850,000",2/27/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1430,,R4,"1 BAY CLUB DRIVE, 20U",20U,11360,1,0,1,0,0,1972,2,R4,0,5/18/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1441,,R4,"1 BAY CLUB DRIVE, 21G",21G,11360,1,0,1,0,0,1972,2,R4,0,3/12/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1486,,R4,"209-90 23RD AVENUE, 1F",1F,11360,1,0,1,0,0,1972,2,R4,"385,000",5/7/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1496,,R4,"209-90 23RD AVENUE, 1S",1S,11360,1,0,1,0,0,1972,2,R4,"224,693",4/30/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1501,,R4,"2 BAY CLUB DRIVE, 1Y",1Y,11360,1,0,1,0,0,1972,2,R4,0,3/12/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1503,,R4,"209-90 23RD AVENUE, 1Z1",1Z1,11360,1,0,1,0,0,1972,2,R4,0,3/30/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1517,,R4,"2 BAY CLUB DRIVE, 2L",2L,11360,1,0,1,0,0,1972,2,R4,0,12/2/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1526,,R4,"2 BAY CLUB DRIVE, 2W",2W,11360,1,0,1,0,0,1972,2,R4,"650,000",1/3/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1565,,R4,"2 BAY CLUB DRIVE, 4D",4D,11360,1,0,1,0,0,1972,2,R4,"450,000",1/3/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1589,,R4,"2 BAY CLUB DRIVE, 4Z4",4Z4,11360,1,0,1,0,0,1972,2,R4,0,3/2/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1604,,R4,"2 BAY CLUB DRIVE, 5P",5P,11360,1,0,1,0,0,1972,2,R4,0,8/19/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1672,,R4,"2 BAY CLUB, 7Z3",7Z3,11360,1,0,1,0,0,1972,2,R4,"680,000",4/30/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1673,,R4,"2 BAY CLUB DRIVE, 7Z4",7Z4,11360,1,0,1,0,0,1972,2,R4,0,7/8/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1720,,R4,"2 BAY CLUB DRIVE, 9U",9U,11360,1,0,1,0,0,1972,2,R4,0,10/14/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1727,,R4,"2 BAY CLUB DRIVE, 9Z2",9Z2,11360,1,0,1,0,0,1972,2,R4,"460,000",2/11/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1742,,R4,"2 BAY CLUB DRIVE, 10N",10N,11360,1,0,1,0,0,1972,2,R4,0,12/28/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1749,,R4,"2 BAY CLUB DRIVE, 10V",10V,11360,1,0,1,0,0,1972,2,R4,0,9/23/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1833,,R4,"2 BAY CLUB DRIVE, 14V",14V,11360,1,0,1,0,0,1972,2,R4,0,1/22/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1834,,R4,"2 BAY CLUB DRIVE, 14W",14W,11360,1,0,1,0,0,1972,2,R4,0,5/1/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1907,,R4,"2 BAY CLUB DRIVE, 17K",17K,11360,1,0,1,0,0,1972,2,R4,0,2/21/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1922,,R4,"2 BAY CLUB DRIVE, 17Z1",17Z1,11360,1,0,1,0,0,1972,2,R4,0,2/1/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1938,,R4,"2 BAY CLUB DRIVE, 18N",18N,11360,1,0,1,0,0,1972,2,R4,0,1/2/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2005,,R4,"2 BAY CLUB DRIVE, 20Z",20Z,11360,1,0,1,0,0,1972,2,R4,0,12/26/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2018,,R4,"2 BAY CLUB DRIVE, 21J",21J,11360,1,0,1,0,0,1972,2,R4,"675,000",7/27/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2037,,R4,"2 BAY CLUB DRIVE, 21Z4",21Z4,11360,1,0,1,0,0,1972,2,R4,"335,000",9/29/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2040,,R4,"2 BAY CLUB DRIVE, PHC",PHC,11360,1,0,1,0,0,1972,2,R4,"680,000",10/12/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2042,,R4,"2 BAY CLUB DRIVE, PHE",PHE,11360,1,0,1,0,0,1972,2,R4,0,9/25/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2053,,R4,"2 BAY CLUB DRIVE, PHR",PHR,11360,1,0,1,0,0,1972,2,R4,"350,000",10/28/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2062,,R4,"209-90 23RD AVENUE, PHZ1",PHZ1,11360,1,0,1,0,0,1972,2,R4,"629,500",8/26/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,2066,,R4,"2 BAY CLUB DRIVE, 1T",1T,11360,1,0,1,0,0,1972,2,R4,0,10/22/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,6284,1068,,R4,"213-02 42ND AVENUE, 4A",4A,11361,1,0,1,0,0,1989,2,R4,"695,000",12/18/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,6284,1072,,R4,"213-02 42ND AVENUE, 4E",4E,11361,1,0,1,0,0,1989,2,R4,0,12/30/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,6284,1077,,R4,"213-02 42ND AVENUE, 5C",5C,11361,1,0,1,0,0,1989,2,R4,"487,000",4/29/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,6284,1092,,R4,"213-02 42ND AVENUE, 7E",7E,11361,1,0,1,0,0,1989,2,R4,"750,000",3/11/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,6284,1098,,R4,"213-02 42ND AVENUE, 9B",9B,11361,1,0,1,0,0,1989,2,R4,"677,500",2/11/2020
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,6300,1022,,R4,"43-12 214TH PLACE, 5C",5C,11361,1,0,1,0,0,2013,2,R4,"730,000",9/8/2020
4,BAYSIDE,21 OFFICE BUILDINGS,4,7451,29,,O2,58-47 FRANCIS LEWIS BLVD,,11364,0,1,1,"11,586","21,000",1974,4,O2,0,5/7/2020
4,BAYSIDE,22 STORE BUILDINGS,4,6074,35,,K2,33-45 FRANCIS LEWIS BOULEVARD,,11358,2,1,3,"1,983","3,460",1931,4,K2,0,1/25/2020
4,BAYSIDE,22 STORE BUILDINGS,4,6262,27,,K2,201-03 NORTHERN BOULEVARD,,11361,0,2,2,"1,147","1,800",1932,4,K2,"1,175,000",3/27/2020
4,BAYSIDE,22 STORE BUILDINGS,4,6290,13,,K2,41-07 BELL BOULEVARD,,11361,0,1,1,"3,570","4,200",1931,4,K2,0,6/24/2020
4,BAYSIDE,22 STORE BUILDINGS,4,7337,56,,K4,217-16 NORTHERN BOULEVARD,,11361,0,3,3,"6,000","12,000",1957,4,K4,0,10/14/2020
4,BAYSIDE,22 STORE BUILDINGS,4,7362,29,,K1,48-44 204TH STREET,,11364,0,1,1,"1,625",880,1931,4,K1,0,10/14/2020
4,BAYSIDE,22 STORE BUILDINGS,4,7362,30,,K1,48-46 204TH STREET,,11364,0,1,1,"1,625",880,1931,4,K1,"535,000",9/28/2020
4,BAYSIDE,29 COMMERCIAL GARAGES,4,6288,29,,G7,40-08 /40-10 214TH PLACE,,11361,0,0,0,"4,000",0,,4,G7,"4,250,000",11/24/2020
4,BAYSIDE,29 COMMERCIAL GARAGES,4,6288,35,,G7,N/A 41ST AVENUE,,11361,0,0,0,"4,000",0,,4,G7,"4,250,000",11/24/2020
4,BAYSIDE,29 COMMERCIAL GARAGES,4,6288,37,,G7,N/A 41ST AVENUE,,11361,0,0,0,"4,000",0,,4,G7,"4,250,000",11/24/2020
4,BAYSIDE,37 RELIGIOUS FACILITIES,4,7502,11,,M1,50-35 CLOVERDALE BOULEVARD,,11364,0,0,0,"12,000","11,330",1957,4,M1,"4,000,000",2/5/2020
4,BAYSIDE,44 CONDO PARKING,4,6284,1006,,RG,"213-02 42ND AVENUE, G6",G6,11361,0,1,1,0,0,,4,RG,"677,500",2/11/2020
4,BAYSIDE,44 CONDO PARKING,4,6284,1009,,RG,"213-02 42ND AVENUE, G9",G9,11361,0,1,1,0,0,,4,RG,"750,000",3/11/2020
4,BAYSIDE,44 CONDO PARKING,4,6284,1021,,RG,"213-02 42ND AVENUE, G21",G21,11361,0,1,1,0,0,,4,RG,0,12/30/2020
4,BAYSIDE,44 CONDO PARKING,4,6284,1023,,RG,"213-02 42ND AVENUE, G23",G23,11361,0,1,1,0,0,,4,RG,"487,000",4/29/2020
4,BEECHHURST,01 ONE FAMILY DWELLINGS,1,4542,33,,A2,154-65 RIVERSIDE DRIVE,,11357,1,0,1,"4,275","3,360",1980,1,A2,0,1/24/2020
4,BEECHHURST,01 ONE FAMILY DWELLINGS,1,4543,7,,A2,154-32 RIVERSIDE DRIVE,,11357,1,0,1,"4,000","1,908",1975,1,A2,"788,000",7/17/2020
